kml_lat,kml_lng,matched_lat,matched_lng,distance,link_id,railway_name
37.498171,126.878582,37.497946090941454,126.87826779592123,0.0003864043060403015,TRN21000000004YLX,"경부선,지하철1호선"
37.497569,126.878795,37.49756994358303,126.87896897087461,0.00017397343349637558,TRN21000000004YU6,지하철1호선
37.49642,126.8792081,37.496419368919774,126.87893624254278,0.00027185818970396075,TRN21000000004Y3F,지하철1호선
37.4960961,126.879235,37.49619164034862,126.87894913240004,0.0003014104227106952,TRN21000000004Y3F,지하철1호선
37.495871,126.8792499,37.4958082925228,126.87897082928042,0.00028602918422189895,TRN21000000004Y3F,지하철1호선
37.4957539,126.8792631,37.4958082925228,126.87897082928042,0.00029728895045577327,TRN21000000004Y3F,지하철1호선
37.495457,126.879279,37.4958082925228,126.87897082928042,0.0004673067825109594,TRN21000000004Y3F,지하철1호선
37.49525,126.8793051,37.49483937787681,126.87902566846299,0.0004966814994835597,TRN21000000004Y3F,지하철1호선
37.4948711,126.879333,37.49483937787681,126.87902566846299,0.00030896434542550255,TRN21000000004Y3F,지하철1호선
37.494223,126.879388,37.494206390748936,126.87906874734692,0.00031968441269924363,TRN21000000004Y3F,지하철1호선
37.4932419,126.8794701,37.49332567698337,126.87912635255006,0.0003538091184334195,TRN21000000004Y3F,지하철1호선
